Appeal!”,Kháng cáo!“,1
He has been admitted to the Jidong Prison in Tangshan City at the time of writing.,Hiện ông ấy đã bị đưa vào Nhà tù Ký Đông ở thành phố Đường Sơn.,16
Ms. Dong began practicing Falun Gong after witnessing how the practice cured her mother’s many diseases.,Bà Đổng bắt đầu tu luyện Pháp Luân Công sau khi chứng kiến ​​môn tu luyện này chữa khỏi nhiều bệnh cho mẹ bà.,16
They forced her to run laps from 1 to 4 p.m. (sometimes until 5) some days.,"Thỉnh thoảng, họ bắt bà chạy nhiều vòng từ 1 đến 4 giờ chiều (đôi khi đến 5 giờ).",16
"The prison facility is located on East Chengnan Road in Xi’an City, the capital of Shaanxi.",Nhà tù này nằm trên đường Đông Phượng Thành ở thành phố Tây An (thủ phủ của tỉnh Thiểm Tây).,16
"The couple covered all their airfare, room and board, as well as tickets to tourist attractions.","Họ chi trả toàn bộ tiền vé máy bay, phòng ở cũng như vé tham quan các điểm du lịch.",16
"The judge later sentenced Mr. Li to a 5-year term with a fine of 30,000 yuan.",Thẩm phán sau đó đã kết án ông 5 năm tù và phạt 30.000 nhân dân tệ.,16
"Huang wore a body camera, and another person used a cell phone to record the conversation.",Hoàng đeo camera gắn trên người và một người khác dùng điện thoại di động để ghi hình lại cuộc trò chuyện.,16
"[Shenyang City, Liaoning Province] Mr. Liang Zhihong and His Wife Ms. Wu Limei Arrested and Detained","[Thành phố Thẩm Dương, tỉnh Liêu Ninh] Vợ chồng ông Lương Chí Hồng và bà Ngô Lệ Mai bị bắt giam",16
The police repeatedly slapped Mr. Yue in the face in front of his then 83-year-old mother.,"Trước mặt người mẹ 83 tuổi của ông Nhạc, cảnh sát đã đánh ông một cách thậm tệ và liên tục tát vào mặt ông.",16
"She was given seven years by the Jintai District Court after a hearing in July 2020,.",Tòa án quận Kim Đài kết án bà 7 năm tù sau phiên xét xử vào tháng 7 năm 2020.,16
The families of the other nine practitioners have not been able to ascertain their current situations.,Gia đình chín học viên còn lại vẫn chưa thể xác định được tình trạng hiện tại của người thân.,16
The local court sentenced Ms. Liu to three years with four years’ probation on May 9.,"Ngày 9 tháng 5, tòa án địa phương kết án bà Lưu 3 năm tù và 4 năm án treo.",16
"Ms. Liu appealed with the Dandong City Intermediate Court, which ruled to uphold her original verdict.","Bà Lưu kháng cáo lên Tòa án Trung cấp Thành phố Đan Đông, nhưng cơ quan này bảo lưu bản án sơ thẩm.",16
"Indeed, the incision over her stomach area healed very quickly, and she never felt any pain.",Quả thực là vết cắt trên khu vực dạ dày của mẹ tôi đã lành lại rất nhanh chóng và bà ấy không cảm thấy đau chút nào.,16
"Three inmates, including Yuan Jingfang, Wang Min, and Sun Jing, were mainly in charge of brainwashing.","Ba tù nhân, bao gồm Nguyên Cánh Phương, Vương Mẫn, và Tôn Tinh là những người chịu trách nhiệm tẩy não chính.",16
"She filed an appeal, and a judge at Liaoyang City Intermediate Court upheld the original sentence.",Bà Lưu đã nộp đơn kháng cáo nhưng một thẩm phán Tòa án Trung thẩm Thành phố Liêu Dương đã giữ nguyên bản án ban đầu.,16
"If she refused to do so, she did not get to do any of these things.","Nếu bà từ chối, thì sẽ không được phép làm bất cứ điều gì.",16
"Some community workers photographed them, claiming that they needed the photos to report to their supervisors.","Một số nhân viên cộng đồng chụp ảnh các học viên, và nói họ cần những bức ảnh này để báo cáo với cấp trên.",16
The Hailin CityProcuratorateand Hailin Court have been designated to handle Falun Gong cases in the region.,(Viện Kiểm sát Thành phố Hải Lâm và Tòa án Hải Lâm được chỉ định xử lý các vụ án liên quan Pháp Luân Công trong khu vực).,16
"The Baqiao District Court in Xi’an City sentenced her to six years on December 2, 2021.","Ngày 2 tháng 12 năm 2021, Tòa án quận Bá Kiều ở thành phố Tây An kết án bà 6 năm tù.",16
The Longshan Labor Camp transferred her to the Zhangshi Brainwashing Center in the spring of 2004.,"Mùa xuân 2004, trại cưỡng bức lao động Long Sơn chuyển bà đến Trung tâm Tẩy não Trương Sỹ.",16
"As she studied more of Falun Gong’s teachings, she was also drawn to its profound principles.","Khi tìm hiểu nhiều hơn về các bài giảng của Pháp Luân Công, bà cũng bị thu hút bởi những nguyên lý sâu sắc của môn tu luyện này.",16
"Hu Yanfen, prosecutor of Dengta CityProcuratorateinterrogated him on October 22 and indicted him on November 3.","Hồ Diễm Phân, công tố viên của Viện Kiểm sát Thành phố Đăng Tháp đã thẩm vấn ông vào ngày 22 tháng 10, và khởi tố ông vào ngày 3 tháng 11.",16
All practitioners maintained that they didn’t violate any law in practicing Falun Gong and demanded acquittal.,"Tất cả các học viên đều khẳng định họ không vi phạm bất kỳ luật nào khi tu luyện Pháp Luân Công, và yêu cầu được xử trắng án.",16
"On July 14, the families learned that the case was forwarded to the Qiaoxi District Procuratorate.","Vào ngày 14 tháng 7, các gia đình được biết vụ việc đã được chuyển đến Viện Kiểm sát Quận Kiều Tây.",16
A black sedan (with a private license plate) soon came and two black-clad men got out.,Một chiếc xe ô tô màu đen (với biển số xe tư nhân) nhanh chóng đến nơi và 2 người đàn ông mặc đồ màu đen bước ra khỏi xe.,16
"Ms. Wang was given one year of forced labor, which was later extended to 1.5 years.","Bà Vương bị kết án 1 năm lao động cưỡng bức, sau đó bản án bị tăng lên thành 1,5 năm.",16
"Upon finding out that she wasn’t home, Wang threatened Mr. Ma to jail both of them.","Khi phát hiện bà không ở nhà, Vương đe dọa ông Mã sẽ bỏ tù cả 2 vợ chồng.",16
Mr. Wu was kept in the Dadong District Detention Center following his arrest in August 2014.,"Từ sau vụ bắt giữ vào tháng 8 năm 2014, ông Ngô bị giam tại trại tạm giam Quận Đại Đông.",16
They took her upstairs and opened her door with the key they found in her pocket.,"Họ đưa bà lên tầng, và mở cửa bằng chiếc chìa khóa tìm thấy trong túi của bà.",16
Ms. Li’s husband wondered why her hands were covered with a towel so he lifted it.,"Chồng bà Lý thắc mắc tại sao tay bà lại bị phủ một chiếc khăn, vì thế ông đã nhấc nó lên.",16
"Ms. Gu Aimin was arrested on April 22, 2023 by officers from the Xiangyang Police Station.",Bà Cố Ái Dân bị cảnh sát thuộc đồn cảnh sát Tương Dương bắt giữ vào ngày 22 tháng 4 năm 2023.,16
"“Harvesting organs from living people and selling them for profit is not human behavior,” someone remarked.",Có người nhận xét: “Thu hoạch nội tạng từ người sống rồi bán chúng để kiếm lời không phải là hành vi của con người”.,16
What's happened to our country and why are you harming innocent people?” The police remained silent.,"Chuyện gì đã xảy ra với đất nước chúng ta, tại sao các vị lại làm hại những người vô tội?” Cảnh sát im lặng.",16
He emphasized that he broke no law by exercising his constitutional right to freedom of belief.,Ông nhấn mạnh ông không vi phạm pháp luật khi thực hiện quyền tự do tín ngưỡng theo hiến pháp.,16
She previously served three years in a forced labor camp and another three years in prison.,Trước đây bà từng phải thụ án 3 năm trong trại lao động cưỡng bức và 3 năm khác trong nhà tù.,16
"Ms. Lin asked why she was being summoned, and Han said it was about her appeal.","Bà Lâm hỏi tại sao mình lại bị triệu tập, Hàn nói rằng đó là do đơn kháng cáo của bà.",16
It is unclear whether he was rendered any medical attention to treat his injuries or incontinence.,Không rõ liệu ông có được chăm sóc y tế để điều trị vết thương hay chữa trị chứng vệ sinh không tự chủ hay không.,16
"He came back to say, “Even if we did wrong, we can’t correct our own mistakes.”","Ông ta quay lại nói: “Ngay cả khi chúng tôi làm sai, chúng tôi cũng không thể tự sửa chữa sai sót của mình”.",16
"60-year-old Man Jailed for His Faith, Held in Solitary Confinement for Refusing to Do Forced Labor","Người đàn ông 60 tuổi bị bỏ tù chỉ vì đức tin của mình, còn bị biệt giam vì từ chối lao động cưỡng bức",16
"Shandong Woman Forced to Return Pension Benefits Received During Her 4-Year Imprisonment, Details Torture in Detention",Sơn Đông: Một người phụ nữ bị yêu cầu hoàn trả tiền lương hưu mà bà đã lĩnh trong 4 năm bị cầm tù oan sai và lời kể của bà về những tra tấn ở trong tù,16
"She was taken to the No. 1 Detention Center of Lanzhou City on June 9, 2023.","Ngày 9 tháng 6 năm 2023, bà bị đưa đếnTrại tạm giamSố 1 thành phố Lan Châu.",16
"While signing her name on the deposition, she also wrote, “My sentence was a major injustice.","Trong khi ký tên vào lời khai, bà cũng viết: “Bản án của tôi là một sự bất công lớn.",16
"After he retired, he lived with my third brother’s family, who treated him like a parent.","Sau khi nghỉ hưu, anh sống cùng với gia đình anh trai thứ ba của tôi, cả nhà anh trai thứ ba xem anh như người cha trong gia đình.",16
"For six weeks, he was only allowed to sleep for two or three hours every night.","Trong 6 tuần, ông chỉ được phép ngủ 2-3 tiếng mỗi đêm.",16
All four hospitals independently concluded that Ms. Zhang was in poor health and unfit for detention.,Cả 4 bệnh viện đều kết luận bà Trương có tình trạng sức khỏe kém và không đủ tiêu chuẩn để giam giữ.,16
The latter court retried the eight practitioners around August 2023 and convicted all of them again.,Tòa án Thành Quan Trấn đã mở phiên tòa xét xử lại 8 học viên vào khoảng tháng 8 năm 2023 và kết án tất cả họ một lần nữa.,16
He landed a job at a private school but was harassed by the Guiyang City police.,"Ông tìm được việc làm tại một trường tư thục, nhưng bị cảnh sát thành phố Quý Dương sách nhiễu.",16
They attempted to carry her away but then relented due to the severity of her condition.,Họ cố gắng đưa bà đi nhưng sau đó phải nhượng bộ khi thấy bệnh tình nghiêm trọng của bà.,16
"Thanks to Master’s arrangement, I found out Rui’s address and went to visit him one night.","Nhờ sự an bài của Sư phụ, tôi đã tìm được địa chỉ của R và đến thăm anh ấy vào một đêm nọ.",16
